# End points of segments: 
#   0.00000000 0.13156020 0.21857910 0.38948080 0.55060840 0.64363550 0.70941560 0.88345340 
0.583168 2.902703
0.583633 2.902956
0.584098 2.903211
0.584563 2.903468
0.585028 2.903726
0.585494 2.903987
0.585959 2.904249
0.586424 2.904513
0.586889 2.904778
0.587354 2.905044
0.587819 2.905312
0.588284 2.905582
0.588750 2.905852
0.589215 2.906124
0.589680 2.906397
0.590145 2.906671
0.590610 2.906946
0.591075 2.907222
0.591540 2.907499
0.592005 2.907777
0.592471 2.908055
0.592936 2.908334
0.593401 2.908614
0.593866 2.908894
0.594331 2.909174
0.594796 2.909455
0.595261 2.909737
0.595727 2.910018
0.596192 2.910300
0.596657 2.910581
0.597122 2.910863
0.597587 2.911145
0.598052 2.911427
0.598517 2.911708
0.598982 2.911989
0.599448 2.912270
0.599913 2.912550
0.600378 2.912831
0.600843 2.913110
0.601308 2.913389
0.601773 2.913667
0.602239 2.913945
0.602704 2.914221
0.603169 2.914497
0.603634 2.914772
0.604099 2.915046
0.604564 2.915319
0.605029 2.915591
0.605494 2.915861
0.605960 2.916130
0.606425 2.916398
0.606890 2.916665
0.607355 2.916930
0.607820 2.917193
0.608285 2.917455
0.608750 2.917715
0.609216 2.917974
0.609681 2.918231
0.610146 2.918486
0.610611 2.918739
0.611076 2.918990
0.611541 2.919239
0.612006 2.919485
0.612471 2.919730
0.612937 2.919973
0.613402 2.920213
0.613867 2.920451
0.614332 2.920686
0.614797 2.920919
0.615262 2.921150
0.615727 2.921378
0.616193 2.921603
0.616658 2.921826
0.617123 2.922046
0.617588 2.922264
0.618053 2.922478
0.618518 2.922689
0.618983 2.922898
0.619448 2.923104
0.619914 2.923306
0.620379 2.923506
0.620844 2.923702
0.621309 2.923895
0.621774 2.924085
0.622239 2.924272
0.622704 2.924455
0.623170 2.924635
0.623635 2.924812
0.624100 2.924985
0.624565 2.925155
0.625030 2.925321
0.625495 2.925484
0.625960 2.925643
0.626425 2.925798
0.626891 2.925950
0.627356 2.926098
0.627821 2.926242
0.628286 2.926382
0.628751 2.926519
0.629216 2.926652
0.629682 2.926780
0.630147 2.926905
0.630612 2.927026
0.631077 2.927143
0.631542 2.927256
0.632007 2.927365
0.632472 2.927470
0.632937 2.927571
0.633403 2.927668
0.633868 2.927760
0.634333 2.927849
0.634798 2.927933
0.635263 2.928013
0.635728 2.928089
0.636193 2.928160
0.636659 2.928228
0.637124 2.928291
0.637589 2.928349
0.638054 2.928404
0.638519 2.928454
0.638984 2.928500
0.639449 2.928541
0.639915 2.928579
0.640380 2.928611
0.640845 2.928640
0.641310 2.928664
0.641775 2.928684
0.642240 2.928699
0.642705 2.928710
0.643170 2.928717
0.643636 2.928719

0.643636 2.928719
0.643964 2.927307
0.644293 2.925888
0.644622 2.924464
0.644951 2.923034
0.645280 2.921598
0.645609 2.920157
0.645938 2.918710
0.646267 2.917257
0.646596 2.915799
0.646925 2.914336
0.647253 2.912867
0.647582 2.911393
0.647911 2.909915
0.648240 2.908431
0.648569 2.906942
0.648898 2.905449
0.649227 2.903951
0.649556 2.902448
0.649885 2.900940
0.650213 2.899428
0.650543 2.897912
0.650871 2.896391
0.651200 2.894866
0.651529 2.893337
0.651858 2.891803
0.652187 2.890266
0.652516 2.888724
0.652845 2.887178
0.653174 2.885629
0.653503 2.884075
0.653832 2.882518
0.654160 2.880957
0.654489 2.879392
0.654818 2.877824
0.655147 2.876251
0.655476 2.874676
0.655805 2.873096
0.656134 2.871513
0.656463 2.869927
0.656792 2.868337
0.657120 2.866743
0.657449 2.865146
0.657778 2.863546
0.658107 2.861942
0.658436 2.860335
0.658765 2.858724
0.659094 2.857110
0.659423 2.855493
0.659752 2.853872
0.660081 2.852248
0.660409 2.850620
0.660738 2.848989
0.661067 2.847354
0.661396 2.845716
0.661725 2.844075
0.662054 2.842430
0.662383 2.840781
0.662712 2.839129
0.663041 2.837473
0.663370 2.835814
0.663698 2.834150
0.664027 2.832484
0.664356 2.830813
0.664685 2.829138
0.665014 2.827460
0.665343 2.825777
0.665672 2.824091
0.666001 2.822400
0.666330 2.820706
0.666659 2.819007
0.666987 2.817304
0.667316 2.815596
0.667645 2.813884
0.667974 2.812168
0.668303 2.810446
0.668632 2.808721
0.668961 2.806990
0.669290 2.805255
0.669619 2.803515
0.669948 2.801770
0.670277 2.800020
0.670605 2.798264
0.670934 2.796504
0.671263 2.794738
0.671592 2.792967
0.671921 2.791191
0.672250 2.789409
0.672579 2.787621
0.672908 2.785828
0.673237 2.784029
0.673566 2.782225
0.673894 2.780415
0.674223 2.778599
0.674552 2.776777
0.674881 2.774950
0.675210 2.773116
0.675539 2.771277
0.675868 2.769432
0.676197 2.767581
0.676526 2.765724
0.676855 2.763862
0.677183 2.761994
0.677512 2.760120
0.677841 2.758241
0.678170 2.756356
0.678499 2.754466
0.678828 2.752571
0.679157 2.750671
0.679486 2.748766
0.679815 2.746856
0.680144 2.744942
0.680472 2.743024
0.680801 2.741101
0.681130 2.739175
0.681459 2.737245
0.681788 2.735312
0.682117 2.733376
0.682446 2.731438
0.682775 2.729497
0.683104 2.727555
0.683432 2.725612
0.683761 2.723667
0.684090 2.721722
0.684419 2.719778
0.684748 2.717833
0.685077 2.715890
0.685406 2.713949
0.685735 2.712009
0.686064 2.710073
0.686393 2.708139
0.686721 2.706210
0.687050 2.704285
0.687379 2.702366
0.687708 2.700453
0.688037 2.698546
0.688366 2.696647
0.688695 2.694755
0.689024 2.692873
0.689353 2.691000
0.689682 2.689137
0.690010 2.687286
0.690339 2.685446
0.690668 2.683619
0.690997 2.681805
0.691326 2.680006
0.691655 2.678222
0.691984 2.676453
0.692313 2.674701
0.692642 2.672966
0.692971 2.671250
0.693299 2.669552
0.693628 2.667875
0.693957 2.666217
0.694286 2.664582
0.694615 2.662968
0.694944 2.661378
0.695273 2.659811
0.695602 2.658268
0.695931 2.656751
0.696260 2.655259
0.696589 2.653795
0.696917 2.652357
0.697246 2.650948
0.697575 2.649568
0.697904 2.648217
0.698233 2.646896
0.698562 2.645606
0.698891 2.644348
0.699220 2.643121
0.699549 2.641928
0.699878 2.640767
0.700206 2.639640
0.700535 2.638548
0.700864 2.637491
0.701193 2.636469
0.701522 2.635483
0.701851 2.634534
